,acaibowls,asianfusion,bakeries,breakfast_brunch,bubbletea,cafes,coffee,cupcakes,desserts,french,gluten_free,greek,indpak,italian,japanese,mediterranean,mideastern,newamerican,persian,pizza,salad,sandwiches,seafood,sushi,thai,turkish,vegetarian,vietnamese,wine_bars,salvadoran,price_1_percentage,price_2_percentage,price_3_percentage,price_4_percentage,rate_1_percentage,rate_1.5_percentage,rate_2_percentage,rate_2.5_percentage,rate_3_percentage,rate_3.5_percentage,rate_4_percentage,rate_4.5_percentage,rate_5_percentage,zip_code,count,latitude,longitude,income,city
198,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0.3829787234042553,0.6170212765957447,0.0,0.0,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0425531914893617,0.1276595744680851,0.46808510638297873,0.30851063829787234,0.031914893617021274,91324,94,34.24163860090247,-118.54790180970282,68477,Northridge
199,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0.5161290322580645,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.3870967741935484,0.3548387096774194,0.03225806451612903,91325,31,34.23807565691876,-118.52061878514064,65129,Northridge
200,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0.4090909090909091,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.3181818181818182,0.36363636363636365,0.18181818181818182,0.0,91326,22,34.27110708063742,-118.55591231617187,105611,Los Angeles
201,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.65625,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.21875,0.3125,0.40625,0.03125,91331,32,34.25945841684348,-118.42343245294596,57353,Pacoima
202,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0.5217391304347826,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.17391304347826086,0.43478260869565216,0.32608695652173914,0.043478260869565216,91335,46,34.20080512657412,-118.54555592266182,55580,Reseda
203,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.640625,0.359375,0.0,0.0,0.0,0.0,0.015625,0.078125,0.109375,0.234375,0.28125,0.234375,0.046875,91340,64,34.28638042355021,-118.43874908071884,54703,San Fernando
204,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.2857142857142857,0.47619047619047616,0.14285714285714285,0.047619047619047616,91342,42,34.30584495376279,-118.4370316920215,68600,Sylmar
205,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.03571428571428571,91343,28,34.23112634582094,-118.47844663804695,61692,Los Angeles
206,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0.40425531914893614,0.574468085106383,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.1702127659574468,0.46808510638297873,0.2765957446808511,0.06382978723404255,91344,47,34.26619311349426,-118.50818250393637,86460,Granada Hills
207,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.10526315789473684,91345,19,34.26223509035352,-118.46789590191109,74193,Mission Hills
208,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0.3170731707317073,0.6829268292682927,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.1951219512195122,0.5121951219512195,0.1951219512195122,0.024390243902439025,91350,41,34.43491735707218,-118.5232022722508,103837,Santa Clarita
209,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0.5,0.5,0.0,0.0,0.0,0.0,0.02631578947368421,0.06578947368421052,0.15789473684210525,0.21052631578947367,0.3026315789473684,0.14473684210526316,0.09210526315789473,91351,76,34.41774159470797,-118.46936490550692,76706,Santa Clarita
210,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.2727272727272727,91352,11,34.219446745256164,-118.37747433808536,52171,Los Angeles
211,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.4117647058823529,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.17647058823529413,91354,17,34.450173815360394,-118.55736485081944,120560,Los Angeles
212,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0.36936936936936937,0.6036036036036037,0.009009009009009009,0.018018018018018018,0.0,0.02702702702702703,0.018018018018018018,0.06306306306306306,0.09009009009009009,0.22522522522522523,0.4144144144144144,0.15315315315315314,0.009009009009009009,91355,111,34.42680613642568,-118.56863955998327,92066,Valencia
213,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0.24074074074074073,0.6666666666666666,0.07407407407407407,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.37037037037037035,0.5,0.07407407407407407,91356,54,34.17134959906593,-118.54571327255856,71654,Tarzana
214,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0.44680851063829785,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.19148936170212766,0.48936170212765956,0.2553191489361702,0.02127659574468085,91360,47,34.18881741445272,-118.87388693332252,93476,Thousand Oaks
215,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0.13793103448275862,0.7241379310344828,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.2413793103448276,0.3793103448275862,0.3103448275862069,0.0,91361,29,34.15192204029172,-118.82510595411415,116114,Westlake Village
216,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.30303030303030304,0.6363636363636364,0.050505050505050504,0.010101010101010102,0.0,0.0,0.0,0.020202020202020204,0.0707070707070707,0.1919191919191919,0.3434343434343434,0.32323232323232326,0.050505050505050504,91362,99,34.19925822022222,-118.85614269289995,108167,San Mateo
217,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0.15151515151515152,0.8181818181818182,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.5303030303030303,0.2727272727272727,0.045454545454545456,91364,66,34.166461587326275,-118.60237268740288,100323,Woodland Hills
218,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0.11627906976744186,0.7674418604651163,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.16279069767441862,0.6976744186046512,0.09302325581395349,0.023255813953488372,91367,43,34.18422641849028,-118.6025700888758,84937,Woodland Hills
219,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.0,91377,11,34.18492888380338,-118.78523306722929,129721,Oak Park
220,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5,0.07142857142857142,91381,14,34.389470168400514,-118.57382638660611,121719,Stevenson Ranch
221,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.825,0.15,0.025,0.0,0.0,0.05,0.075,0.15,0.05,0.075,0.325,0.25,0.025,91384,40,34.485990373977145,-118.62104204329596,106431,Castaic
222,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.3939393939393939,0.5757575757575758,0.030303030303030304,0.0,0.0,0.0,0.0,0.12121212121212122,0.15151515151515152,0.09090909090909091,0.3333333333333333,0.24242424242424243,0.06060606060606061,91387,33,34.412754105329725,-118.44480608928862,87346,Canyon Country
223,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.1,91390,10,34.47997581666327,-118.4202862995778,108836,Agua Dulce
224,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.39473684210526316,0.6052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.4473684210526316,0.3157894736842105,0.10526315789473684,91401,38,34.17949404169464,-118.437830897627,51784,Sherman Oaks
225,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.8421052631578947,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.10526315789473684,0.42105263157894735,0.39473684210526316,0.0,91402,38,34.22237332473118,-118.44483336522416,41669,Panorama City
226,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.24242424242424243,0.7272727272727273,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.15151515151515152,0.5606060606060606,0.18181818181818182,0.07575757575757576,91403,66,34.15251914148977,-118.45537547658695,89552,Sherman Oaks
227,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.6216216216216216,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.13513513513513514,0.4594594594594595,0.35135135135135137,0.02702702702702703,91405,37,34.200728172316275,-118.45095323165847,41283,Los Angeles
228,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.43333333333333335,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3333333333333333,0.06666666666666667,91406,30,34.20027634830934,-118.48975657692928,51564,Van Nuys
229,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.3333333333333333,0.0,91411,24,34.181590763299205,-118.46036920821886,50332,Van Nuys
230,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.171875,0.765625,0.0625,0.0,0.0,0.0,0.0,0.0,0.03125,0.1875,0.421875,0.3125,0.046875,91423,64,34.149750126491945,-118.4316250900592,82554,Los Angeles
231,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0967741935483871,0.6774193548387096,0.1935483870967742,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.1935483870967742,0.4838709677419355,0.25806451612903225,0.03225806451612903,91436,31,34.15668768037104,-118.4858273468469,159965,Encino
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91501,1,34.2035533,-118.3020701,64006,Burbank
233,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.2826086956521739,0.7065217391304348,0.010869565217391304,0.0,0.0,0.0,0.0,0.010869565217391304,0.06521739130434782,0.2717391304347826,0.43478260869565216,0.20652173913043478,0.010869565217391304,91502,92,34.180788190507286,-118.31085445658212,41784,Burbank
234,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.48,0.4,0.08,91504,25,34.194069844246094,-118.32565294379386,73501,Burbank
235,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0.24,0.74,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.42,0.34,0.02,91505,50,34.165582914832456,-118.34348285524212,82630,Burbank
236,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.09090909090909091,91506,22,34.17323910149368,-118.32602908478079,72681,Burbank
237,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.12698412698412698,0.5396825396825397,0.2857142857142857,0.031746031746031744,91601,63,34.166232820848776,-118.37246884127886,50832,Los Angeles
238,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0.17142857142857143,0.8,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.5428571428571428,0.37142857142857144,0.02857142857142857,91602,35,34.1517474333284,-118.36220693243976,78526,Toluca Lake
239,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.11578947368421053,0.8210526315789474,0.05263157894736842,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5473684210526316,0.3157894736842105,0.031578947368421054,91604,95,34.14339989143111,-118.39194899465856,99745,Studio City
240,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0.4444444444444444,0.5185185185185185,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.3333333333333333,0.5555555555555556,0.07407407407407407,91605,27,34.2017684662785,-118.40612995720586,43004,North Hollywood
241,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.34782608695652173,0.0,91606,23,34.18548624143291,-118.39582185798685,44773,North Hollywood
242,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0.21875,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.46875,0.34375,0.15625,91607,32,34.166189781657664,-118.40035843535,60772,Los Angeles
243,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.47619047619047616,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.42857142857142855,0.47619047619047616,0.0,91701,21,34.114629853518764,-117.61670975052135,89067,Rancho Cucamonga
244,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.6764705882352942,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.5,0.29411764705882354,0.029411764705882353,91702,34,34.1330576636907,-117.90083751395382,59104,Azusa
245,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.4411764705882353,0.38235294117647056,0.058823529411764705,91706,34,34.08546773512938,-117.9612523553888,57240,Baldwin Park
246,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.18181818181818182,0.5324675324675324,0.23376623376623376,0.012987012987012988,91709,77,33.989887906322835,-117.72121447426228,102746,Chino Hills
247,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0.5076923076923077,0.49230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18461538461538463,0.46153846153846156,0.3384615384615385,0.015384615384615385,91710,65,34.010830947804926,-117.69711980686677,75408,Chino
248,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0.30158730158730157,0.6507936507936508,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.15873015873015872,0.5396825396825397,0.2698412698412698,0.015873015873015872,91711,63,34.09885471572371,-117.72011630159771,97002,Claremont
249,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0.7142857142857143,0.2571428571428571,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.11428571428571428,0.4,0.3142857142857143,0.14285714285714285,91722,35,34.09630893305274,-117.90492132104907,70632,Covina
250,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0.4166666666666667,0.5625,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.20833333333333334,0.4583333333333333,0.2708333333333333,0.041666666666666664,91723,48,34.083589390521624,-117.88798349631314,63270,Covina
251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,91724,8,34.095590818249185,-117.866580201112,82821,Covina
252,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0.37037037037037035,0.6172839506172839,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.13580246913580246,0.5061728395061729,0.30864197530864196,0.024691358024691357,91730,81,34.10250426636462,-117.58353459477976,68716,Rancho Cucamonga
253,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.2916666666666667,0.041666666666666664,91731,24,34.07881692794809,-118.03787953782205,36344,El Monte
254,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.36,0.48,0.0,91732,25,34.07334424656701,-118.0197109696935,48254,El Monte
255,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.4090909090909091,0.0,91733,22,34.0582859158171,-118.05164292648944,42758,El Monte
256,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.07692307692307693,91737,13,34.140023872486324,-117.58133520986247,102610,Rancho Cucamonga
257,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0.21739130434782608,0.7608695652173914,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.5434782608695652,0.17391304347826086,0.021739130434782608,91739,46,34.111395070417394,-117.5326829251553,103974,Rancho Cucamonga
258,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0.37209302325581395,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.46511627906976744,0.37209302325581395,0.023255813953488372,91740,43,34.12368318838026,-117.85848459175706,76825,Glendora
259,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.4090909090909091,0.4090909090909091,0.045454545454545456,91741,22,34.138463923144315,-117.86196100739963,99474,Glendora
260,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.5217391304347826,0.391304347826087,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.43478260869565216,0.34782608695652173,0.08695652173913043,91744,23,34.03277818575486,-117.94611430875635,63318,La Puente
261,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.4418604651162791,0.5348837209302325,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.3488372093023256,0.3953488372093023,0.023255813953488372,91745,43,33.99939181270568,-117.96239062118867,81397,Hacienda Heights
262,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6111111111111112,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.2777777777777778,0.05555555555555555,91746,18,34.04131511205932,-117.98528291592493,64607,La Puente
263,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0.41379310344827586,0.5689655172413793,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.19827586206896552,0.5689655172413793,0.1896551724137931,0.008620689655172414,91748,116,33.99093953759727,-117.90295809290691,64983,Rowland Heights
264,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0.27586206896551724,0.7241379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.4482758620689655,0.3793103448275862,0.06896551724137931,91750,29,34.11010107573078,-117.76870197205757,83743,La Verne
265,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.20833333333333334,0.4166666666666667,0.25,0.0,91752,24,33.97912575149448,-117.5405613512703,70880,Mira Loma
266,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0.4691358024691358,0.5308641975308642,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.2839506172839506,0.5555555555555556,0.12345679012345678,0.0,91754,81,34.05634241232387,-118.13499591076805,58056,Monterey Park
267,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.0,91755,11,34.06080476379102,-118.11719703976571,49755,Monterey Park
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91759,2,34.256011536375,-117.634034559015,51719,Mount Baldy
269,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.48,0.28,0.04,91761,25,34.033872549286144,-117.60895426983559,68021,Ontario
270,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.3333333333333333,0.041666666666666664,91762,24,34.059092456209264,-117.6636014998359,53462,Ontario
271,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0.4230769230769231,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.38461538461538464,0.38461538461538464,0.038461538461538464,91763,26,34.08001131511909,-117.69190106212042,54263,Montclair
272,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.41379310344827586,0.5517241379310345,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.3793103448275862,0.27586206896551724,0.0,91764,29,34.0725612226526,-117.57607346463864,51961,Ontario
273,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0.4838709677419355,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.4838709677419355,0.3548387096774194,0.03225806451612903,91765,31,33.99959456026939,-117.81981638447695,95285,Diamond Bar
274,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0.5897435897435898,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.358974358974359,0.3076923076923077,0.07692307692307693,91766,39,34.04992299949568,-117.75192907257777,54163,Pomona
275,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.16666666666666666,0.375,0.375,0.041666666666666664,91767,24,34.079220281858824,-117.73735235045788,54157,Pomona
276,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.35,0.0,91768,20,34.057521393415996,-117.78749911755665,50044,Pomona
