,zip_code,acaibowls,asianfusion,bakeries,breakfast_brunch,bubbletea,cafes,coffee,cupcakes,desserts,french,gluten_free,greek,indpak,italian,japanese,mediterranean,mideastern,newamerican,persian,pizza,salad,sandwiches,seafood,sushi,thai,turkish,vegetarian,vietnamese,wine_bars,city_Alamo,city_Bellevue,city_Beverly Hills,city_Carlsbad,city_Corona Del Mar,city_Cupertino,city_Danville,city_Fremont,city_Irvine,city_Issaquah,city_Kensington,city_La Cañada Flintridge,city_Ladera Ranch,city_Los Altos,city_Los Gatos,city_Malibu,city_Manhattan Beach,city_Menlo Park,city_Mercer Island,city_Moraga,city_Moss Beach,city_Newport Beach,city_Orinda,city_Pacific Palisades,city_Palo Alto,city_Pleasanton,city_Port Costa,city_Portola Valley,city_Redwood City,city_Rolling Hills Estate,city_Ross,city_Sammamish,city_San Francisco,city_San Jose,city_San Marino,city_San Mateo,city_San Ramon,city_Santa Clara,city_Saratoga,city_Seattle,city_Sierra City,city_Sunnyvale,city_Tiburon,city_Trabuco Canyon,city_Villa Park,city_Woodinville,city_Woodside,city_Yorba Linda,price_2_percentage,price_3_percentage,rate_4_percentage,casinos,galleries,salvadoran,soulfood,city_Avery,city_Bodfish,city_Clearlake,city_Desert Hot Springs,city_Detroit,city_El Monte,city_Fresno,city_Hemet,city_Inglewood,city_Los Angeles,city_Marblemount,city_Miramonte,city_Oroville,city_San Bernardino,city_Sierraville,city_Skamokawa,city_Slab City,city_Spokane,city_Stockton,city_Sumpter,city_Thermal,city_Vernon,city_Wilderville,price_1_percentage,rate_2_percentage,count
0,90071,9.405622404432574,-0.8367034677147314,0.02136438941803903,-0.969478171901382,0.2473804965017307,0.7378289818137362,1.140817327825276,-0.15238571152570676,0.07277187172965871,-0.19218546186159297,0.8157208975384423,0.04097223238615861,-0.12779648708015023,0.3695451015718539,-0.4891259427069653,-0.49993197293454994,0.41261635938101215,0.06994464341257518,0.3584335808853399,0.3923405204948733,0.09986307575647158,0.1326509687459866,-0.1981224544026593,-0.331552302568193,-0.4475153557539297,-0.30444737100504293,-0.5752735542756424,-0.16390996171627675,0.06924229225085299,-0.23890636682686034,-0.5081659725598031,0.5961080909660227,0.49268133789778856,0.6843274138445523,0.1408880893232753,0.02473377179235532,0.04302873515671507,-0.011628428387551694,-0.00674541660522692,0.1202345225900186,0.07741872420771612,-0.008533503812166172,0.006381374058536145,-0.014900598112144992,-0.032800759116717,0.004396181549009724,-0.008607051613903136,0.01478353796610692,0.008946059868049337,-0.0005924703292325718,-0.010834391687055904,0.008243347326725693,-0.0073538720196755026,-0.0033995048240742847,0.00400620605483877,-0.003896796782256023,0.001842537813202428,-0.008944853219972597,-0.0005530416108137618,0.002194712681583119,-0.0021725579147108647,0.002886823343364881,0.015019831227422946,-1.695289831655727e-05,4.09189671769365e-05,-0.00031275738967351306,-0.00013680303349817798,-0.0001203066708170352,0.0004420844372971618,-0.002387890683270595,-0.0024258784756506866,-0.003874571729433232,0.006434934027077219,0.0009267864021422702,0.0038116104013009126,0.0020931199577377472,0.005625646490341727,-0.006418983205006273,0.0034557576905816833,0.0009297412438646719,0.004592787363718377,0.0019023620906089519,0.005607517113056921,0.0006711079649267893,0.005910310501414244,0.0037123611045390024,-0.0026624073891355895,0.01179299625291727,-0.003263504193699616,0.009255099595986725,-0.0026726304408820623,-0.0195131910182449,0.001945868740381635,-0.001613546369881382,1.7162515434751446e-16,-1.350518799212168e-17,-2.857083923826611e-18,-6.72227477651782e-18,2.828064742614515e-17,-1.891521658867393e-17,-1.8280330468342258e-17,-1.4650016779028278e-17,1.56952760748805e-17,-4.791514541643401e-18,4.9736839876129626e-18,3.515377729490642e-31,-1.3892098209034083e-32,-7.601188947657652e-33,-2.3665309330112695e-16,4.096630174740637e-16
1,91980,-27.695649167119225,0.7245556983674664,0.33556534658194126,-0.11246474356580191,0.1599814601237485,0.00502201698698769,-0.15731066134057917,-0.01752632564925113,0.2682660179773962,0.0893860433655968,0.12153477916600125,0.12014192273884229,0.02783212495435082,0.08743597674305367,0.17234345569699666,-0.04115371964020899,-0.13087891475595714,-0.02804661821479363,0.0986200113430867,-0.3146708256334533,0.31844196703228006,-0.2949764951989384,0.05156154531943788,0.6202473946601702,-0.6311545531636923,-0.005497124299901259,-0.11238376656304001,0.0011135890795508953,0.0785352462608134,0.04895385485743822,-0.0490703213395704,-0.2509459756515163,0.24741546373462975,0.001374885608010455,-0.004924991082152205,0.0015204801382736263,-0.011177133660317425,0.027889260186268756,-0.007481711782100876,-0.016446594254686357,-0.03843947030881619,-0.023127215820829515,-0.008434082584273044,-0.00858448165619067,-0.007990647022975115,-0.031601539005360044,-0.0026105423150741833,0.005307375984033067,-0.005812111695925611,-0.004503166042268648,0.0001298909735170746,-0.0002961115891690102,-0.011784388558056042,0.0035718944841827494,0.0038713687299020494,-0.0034203285968781787,0.0026287837785372494,0.002057778726314941,0.0047097812462101665,-0.00294616813558492,-0.012261636588147868,-0.0047168861507614025,-8.523455169583312e-05,-5.393772470796463e-06,0.00014337237658431135,-0.0005083120197470298,0.0004645768996098214,-0.0005529502488156703,0.00062111899869701,0.0009596501250166957,-0.0005026888585054512,-0.001131879018886941,0.0029922646458210318,0.0038389056954435765,-0.0037880151222295087,-0.0018688901960839028,8.151368621681868e-05,0.001858996734374084,-0.0014872108595293744,0.003957522253579218,-0.0033878666626268364,0.002646375204888719,-0.003919712328172972,0.002460207312001706,-0.0013266468824953254,-0.0074238390617366624,-0.00509379725100033,0.0016100209849552126,-0.004372877925867846,-0.008444434034810027,-0.0003001987909016504,-0.004011551805941596,-0.009688014373964788,0.004481251905534563,-1.216755796209675e-16,2.6236262058982415e-18,-2.1373270836019234e-17,-1.0364150329314449e-17,-4.0466240852551495e-17,-1.1537464020088738e-18,5.555756336788988e-17,3.980732922043755e-17,4.6300320487069753e-20,4.9416194291454045e-18,3.99673335278647e-17,3.7137204151647876e-31,3.7035893990657216e-33,-1.2575031450102002e-33,5.208108400704098e-16,-2.823415852157841e-16
2,92055,-18.67802557149129,0.43360547952710904,-0.448386614429723,0.09364602032849711,0.4733262659756759,0.054742381074866175,-0.12305812862357317,-0.2993564335731459,-0.2923970119178446,0.26325849274923385,0.5676556904115376,-0.09513534324982854,-0.03183312798162143,0.45583030527730506,0.2563878517791925,-0.3996188120194315,-0.5522948805875965,0.4467115794331246,-0.4190191336927293,0.04429478732575447,-0.03758670799552301,0.0009127834634607979,-0.2556805581164238,-0.17216538693476363,-0.11945129832139637,0.5620929645666907,0.6341185933394936,0.11989788199314705,0.33150916338540504,0.0625351676849821,0.03139247743458533,-0.11468768064879176,0.08430449504230167,0.038446006204637034,0.06101742995613021,0.011642422090602431,0.03950111297339526,0.010034527187666769,-0.020457557912244264,0.03723106522383934,-0.010485227210988702,0.007435714956785475,0.013542755019709196,-0.004337835931763253,-0.003721039687161899,0.05531958143956469,-0.005074771844976735,-0.0019434871001346456,-0.011328776091474466,0.008993047814774974,0.008059918775353489,0.002991884681590419,0.0023120502537375006,0.004226149151469927,-0.006815886014594371,0.00019923527848433127,0.0032945557786069864,0.0029271362652868328,-0.009468091939912347,-0.001687015102642409,-0.0009476516279235691,0.0045973482789492745,0.04278125678711177,-4.859872237596383e-05,-6.446352237618325e-05,0.0003042343436183471,-8.690623472693998e-06,-0.002033192966957215,0.0006023173962661966,-0.0013454546392473266,0.0006325820506025128,-0.00018935692718583235,0.002901146927606089,0.0031307634675456796,-0.005941928449952076,-0.0017143108794708084,0.0026957537009888,0.003438840960764369,0.008140289591898126,0.001052680372746974,0.007350957164323587,0.006635137639144377,0.0015443490976148784,-0.00621920099951639,0.006599112824615139,0.007817945630030921,-0.009211691200771772,-0.011733982047415428,-0.006294971959545605,0.002031924407937064,-0.00799517470157271,-0.0029305478870227117,0.024298776429552235,-0.016414215959178996,-5.047894919682432e-17,6.683477271890951e-18,2.8377985252037735e-17,-2.1200564268338516e-17,1.8945630599282755e-17,-1.7590625791393276e-17,2.017089282717896e-17,-2.7985211355012836e-17,-1.1722324874512273e-17,-1.4012409514621995e-17,3.2812387416524186e-18,5.727833765349858e-31,2.8112417766919165e-33,5.643114862515121e-33,-8.677741313828961e-17,7.063863179109503e-17
3,92060,-27.698899814762242,0.9896266587348264,0.7258407981507407,0.023039635478595333,-0.060072249953045165,-0.045320112997824014,-0.008746818572976121,0.21102537557420176,0.03291149208724253,-0.06753147553717043,0.2843250186245566,0.35287952368753484,-0.09811624784865003,0.41355512353315005,-0.3412595371285199,-0.18048870322651067,-0.033425829964146725,-0.10034505472818926,-0.14018699734041531,-0.2693136084147112,-0.6342982193067609,0.42314655680350644,0.16417241743340635,-0.3566407676088188,0.08972158287176094,-0.043016183227518434,-0.016292761752785042,0.04276143640130335,-0.1433541408896773,0.042141716506689325,-0.058696666083761714,-0.1614627274274526,0.1687710196366823,-0.04048420812486826,0.007518221446289573,0.02802288297117501,0.004647660415241424,-0.004417591418751819,0.0028990314432295805,0.020666422146819408,-0.035627379463463456,-0.011686710143257433,0.016625133457776383,0.001599178042272385,0.0010896229435563747,-0.022542671512591362,-0.0023929351890517913,-0.010925203854011275,-0.0062657869913886255,0.0006791856563892289,0.004713587605200047,-0.0030517881612961246,-0.012954804545408115,0.00805040038184217,-0.0021252664613668577,0.0005468519235413121,-0.001378619873384352,-0.0002560666406131837,-0.0039491859143171324,-0.0074593775161229565,-0.0009801640560309294,0.00531069502173631,-0.00253549562607881,1.0121300087313844e-05,5.6110803391145984e-05,0.00013430230888928683,-0.0004024843772931747,0.0005936703582478865,0.0006492649447348164,0.0002947847616955519,0.00040724064594847365,0.0007238773161396039,-0.0010904958436063563,0.0012588091419025236,-0.0007753961872842577,0.0027430259388111,0.0015874112391549306,0.005228658859216778,0.0008934438935222381,0.0035616264566902703,-0.0034927576803052583,0.003958914999473689,0.009329572681244337,0.0022868650109801798,-1.7471791785358872e-05,0.007107785856926007,-0.0039039808102166265,0.0006474555932066838,0.0002570810900694577,0.0006718823598516663,0.008299364205299318,-0.0029191548158151084,-0.0037644221950556794,0.007500444335941221,1.4094937416672567e-17,3.7443951522506325e-17,-4.660029711150954e-17,2.0536967011700086e-17,-4.9632381589514756e-18,1.399148744744543e-17,-1.1404505482585789e-17,-1.0566065907754346e-17,-7.913138576646288e-18,3.3641404890297235e-18,-9.426829647830176e-19,-5.192085834022565e-31,8.803512111208198e-33,-5.211947777291741e-33,-2.2399962935856907e-16,8.003910551039667e-17
4,92135,-25.699205033935723,0.8779751804251545,0.250500950950526,0.17077818380335716,0.19929040352346866,0.058944587424002104,-0.17071734758373497,0.2640187432460946,0.14220916512638807,-0.2417195964400515,0.17153220533600344,-0.04618602425094616,0.09916422716753831,0.12185833027239316,-0.11136491501994412,-0.15604691330475007,-0.14089291260453052,0.13449477956906242,0.024702098794169333,0.0018391529146017938,0.08090089112574311,-0.3281209929086658,-0.05984915047079696,-0.37716704875679796,0.433471419456523,0.056595532735688306,0.1193115489263202,0.011933094078977765,-0.09226504161106355,-0.008961484489180625,0.03620599100427142,-0.1298127307171923,0.19648467408208448,0.023636601812685405,0.023391409040559002,0.022478709786976518,0.035603598161359565,0.003412182499559395,-0.011346228563847316,0.010714436358500286,-0.030408681359346594,-0.006044528776281653,0.01176197875855071,-0.009565327122508328,0.0021969845759938207,-0.03056100292089623,0.003179066079046294,-0.0017283344396036206,-0.00010475922218585853,-0.0012361313859618104,-0.0008226101727993018,-0.0009758461093700196,0.00567942242365074,0.000887498464609576,-0.0011290794547721874,-0.0022532593167629037,0.0013695441218712378,-0.003657559137668351,-0.0019868144335097103,-0.0018714930777983087,0.0034122392150002685,0.002385030093913812,-0.004434442042966188,3.880392647942609e-06,-7.980509364141286e-05,-6.559341956433352e-05,-0.0003565818465930291,0.0004592371660853802,-0.0007834247569321456,-0.0018121561759585477,0.0003772477847597765,0.0012461067897918288,-0.002397696399601877,0.0002764295743422897,0.00022090442073074713,-0.0024860134719296243,-0.0007563811853067203,0.005030327418110423,0.002068150507166112,0.002876478520468172,-0.0030735062327781303,0.004133746663553205,-0.0013748144299514488,0.0010735081693821684,-0.0021537930334008153,0.003459761895095052,-0.0062377466501478684,0.0010952010896121852,-0.003974854856801248,0.0012407505666326112,0.0013996525599134142,-0.001982093292760145,0.0007909999408393254,0.008153168846829869,-3.598322674094314e-17,-2.137140289783861e-18,9.5143701504899e-19,2.871801376541796e-17,6.484656861612142e-18,3.534312564781448e-18,1.0602751957691444e-17,-2.4315989487331338e-17,-1.552350429673062e-17,3.596099612070051e-18,8.358602853553045e-18,1.3140402785489901e-30,1.0547657060270607e-33,4.2284263801413076e-33,-6.78158974762847e-17,1.126875152888354e-16
5,92258,-24.70024785979481,0.9315772718405864,0.2569788506682926,0.06301336410090952,-0.07245349397288585,-0.008077183556166184,0.04755066687713813,-0.1216563491106982,0.06695277491020951,0.2368745031924733,-0.05037880467419835,-0.0014154977242196998,0.1401307704742053,-0.14282389408315777,0.09244089773696455,0.13149592167289842,0.44818832764342964,-0.26787777368167803,0.11406323061421932,-0.06859461416649029,-0.08629699806442967,0.26208956281643386,0.44408976227438424,-0.3322484825154111,0.1790659409296408,0.06162330234889496,0.029742568572134646,-0.01653673311057791,-0.18401026048446179,0.05731169386157314,0.007717815297490913,-0.14978759129810088,0.21592735247674935,0.014895870561180346,0.020544922723550393,0.0032271614641890545,0.006138173112247268,0.008631760890103712,-0.00836323352397519,-0.006942729296120213,-0.027439252892739213,-0.023718866247656997,-0.0017124567219141112,-0.004124753884106994,-0.000209610169823622,-0.026114518182653607,0.0006199630433795604,-0.0021346442207041943,0.004933373031006538,0.0018561759179868882,-0.00037873227578192616,0.0019026374207236705,0.002915934927882716,-0.0008581272006184864,0.0015514810569257724,0.0005254284726024774,-0.0030863977454522146,0.004015610742568206,-0.0016697361428937105,-0.004928323028525958,0.0003694730370721711,0.0017251593078725408,-0.003042960345960524,1.9916250342540308e-06,-3.469578289851016e-05,-0.0003289187890578467,-5.086110357157718e-05,-1.5549180119344146e-05,0.0005323329550698621,-0.0006105243262816752,-0.0010418770373009263,0.0008465418588080476,-0.00046021281573474754,-0.0018342553668233039,-0.0002521008496856763,0.0011745753235909324,-0.002347824746988665,0.0011695437407601202,-0.00025957489911058415,0.003088808006285796,-0.007311981156109515,0.005012621154294667,0.005034311390110437,0.005437578235536824,-0.004457126047343473,0.0073441722998909935,0.0013369761345407034,0.00023334424971132401,0.0018714180750152,-0.0029692845408408504,0.00042375228642488024,0.001194446407957139,-0.000885889523483745,0.005789591916868431,1.7636227700139527e-17,3.1176247142277627e-18,-3.81666406795323e-17,1.0197962109559677e-17,-2.5418796039010412e-17,-6.840744133474308e-19,-9.671382162511493e-18,-6.38186073349297e-18,-1.1224929962415627e-17,8.00494368444245e-18,-4.951495438991243e-19,-1.132919977834689e-30,2.8726231085338306e-33,-3.203186912080449e-33,4.8878351037588755e-17,-4.694502793021175e-17
6,92341,-26.698424409079326,0.9906156828957624,0.34380644522521037,-0.18676504350416018,-0.7828463207252928,0.3512824108175512,-0.1242689469565176,0.3296475302812642,0.10812798541386014,0.007564980042107511,-0.02094325210865615,-0.19294112307299943,0.09728007842197714,0.11317928417196536,-0.11761793301277298,-0.12720090178330884,-0.3267729347427731,0.1227483391821027,0.0582447956987118,0.12720342671294493,-0.2511851323784164,0.4035465397173416,0.20320633641466768,-0.23730227169587603,0.16008052365146486,0.06873662953406583,0.007819668540444275,0.058385875115731165,-0.13892124333192798,0.051668879085234876,-0.04172225529501185,-0.13170699414454418,0.18061756489076172,0.01858973467999716,0.008200460733446643,-0.0007577600191644059,-0.00533021161288875,0.025951648332363055,-0.0016542070382909951,-0.014723383627147786,-0.029185476747798922,-0.007876374486115834,-0.0011985841441272873,0.0031385994868790394,0.0377576749748406,0.4691978728673015,-0.006636805864716686,0.014280782598863832,0.009143556210593061,0.001127220504308568,0.007466890420753508,-0.011727861208393035,0.010138064065394315,0.0036828668251831327,-0.008870316287568509,0.00782908653697532,0.004078507673218666,0.0008831720705078095,0.0014693733561664548,0.0013725600471249585,-0.014947833487764236,-0.0017528612506533619,-0.0016705317255752256,2.002711672505475e-05,-0.0005382448292697844,-0.00020557547591084545,0.0004949129466742225,0.0007583141194819457,-0.000325690575312871,-0.0015431718177791095,0.004053124419997138,-0.005459477808945006,-0.002902701054844945,0.005030052179917368,0.004379681986413009,0.013233691570598984,0.003377516754864445,0.0018458084456192056,0.006079409626762037,0.006605246497104748,0.0022383917249726793,0.007329504335583702,-0.002570153300751692,0.006152493612674155,0.01318252922574791,0.006623685623109119,0.003572206109247844,-0.00612092597602052,0.014354182949953529,0.0002335963978812082,0.0012141196961605585,-0.010713958037337951,0.0016297979870286703,0.0017706296632268013,1.4719714537791094e-16,-3.991273720340109e-17,1.5365038426996065e-16,-1.3823847884728963e-16,9.963998109733871e-17,-4.9871646126306853e-17,-9.91391908896033e-17,-4.381021274935798e-17,-3.68485811595015e-17,-2.793359244095086e-17,-9.622751205050938e-17,-1.3929416954693622e-30,-2.2179640695940642e-32,1.588942642806998e-32,1.2378824403643913e-15,-1.03861606958502e-15
7,93452,-19.659665314373726,-0.07024530771559856,-0.6072858395429364,-0.1512860380660932,-0.3037122556495839,0.5049902915975952,0.04781270990083836,-0.30636317641251926,0.7416810403245976,-0.9363540311238836,-0.21470367198993057,-0.3001648235397413,0.028132018195974898,0.27270370290291096,-0.020936433324303737,0.0016934022533649368,0.28523075648381213,-0.15521378140877748,0.18974049000232557,-0.265481424893153,0.4018387822914799,-0.29504359803198177,0.3617607345001694,0.20224107510452444,-0.23363426751117067,0.09853252339451612,-0.014946533103788481,0.040296049391531384,-0.13164341977800406,0.06530828981196896,-0.034684583789124646,-0.1940239845234809,0.24163002757320054,0.0071560180672649455,0.02962329324457827,0.012165104073801123,-0.021166019212550305,0.046877673947961176,-0.01789262915665261,-0.016432715767672502,-0.03957453528795546,-0.033110415450158644,-0.013677953450822171,0.0031330039782631325,0.00929962785447156,0.07307705068008218,0.002209727772408049,0.005100918594973048,0.009019174303235882,-0.005248736661728669,-0.006891030896410102,-0.006052150657766963,-0.004304825206197401,-0.0016364995168399962,0.004197351757023188,-0.001820674563239914,-0.0011400946837569117,0.001262783394950994,0.007234584214985791,0.0019540609292943104,-0.008498570567216417,0.00014912524692034263,-0.00220640471368462,6.971724098496469e-06,-0.00018422345772879363,-0.00022778720767903968,0.00048554201562947584,0.0005964211369249518,-0.0006009357118833723,-0.0016587966559117437,-0.0022702358805335374,-0.001854720608735993,8.54264497683326e-05,0.0024636254730737986,-0.003790418257485927,0.0008501478576273685,-0.00356986595220866,-0.0010684458757401882,-0.003960570542972723,0.002822732808633565,-0.0018466270545368822,0.004080219089117437,-0.005400705897038301,0.005192821367055702,0.007976570538314125,0.0009295002326854436,0.0020135814423662803,0.011501602856618703,-0.004118989859469467,-0.011364377209057022,-0.0009500360751692753,-0.011186044543935408,-0.003513317937488248,-0.0009115859098180685,-1.5466156405712586e-17,-1.6237042596713496e-17,3.839402799875971e-18,-2.8983661510456644e-17,9.361562028088808e-18,-1.7082721955316648e-18,-1.0572346336328931e-17,2.7681878583890688e-17,1.6774462180899734e-18,9.499846063697874e-18,1.0977707930356298e-17,2.411569790362677e-31,-2.4951221733597674e-33,3.847406423015041e-33,6.146103502953554e-16,-4.846728939630766e-16
8,93541,-19.65094343343751,-0.21623396555209606,-0.5426365960373709,-0.5979978382179414,-0.555730873241299,-0.1696988633272853,0.4742765932023725,-0.2217687968665104,0.2551521122822278,0.6527448675779151,0.815041761402157,-0.4227087935794433,0.1645080222534454,-0.4379535228706468,0.391108295695393,0.09475535570197746,-0.24523033492032686,-0.23459209177631415,-0.08573535210130012,-0.00514840779095568,-0.27321490134578497,0.381905299590324,-0.10058000732724595,0.20117874243246128,-0.32724711988377614,-0.06948506918787711,-0.15262072029533252,0.044058012865425086,0.06444085112900293,0.043187496761897794,-0.09435005531826446,-0.012186982442111666,-0.07202420996675354,-0.04058264613167156,-0.02302049488574991,-0.041703260337245404,-0.017588756968935117,-0.017330772629229933,-0.0183584140640719,0.003974277949459856,0.1247469701128803,0.015612916128318695,-0.0224160261410674,0.002971429779374488,-0.009574664556254674,0.09057350532623398,-0.0054768776701625554,0.009185601053326258,0.005294669912243364,0.004176609190977535,-0.0013233644725683213,-0.00037777221407104536,-0.010601101059583508,-0.0009265136997645239,0.0018039470748261572,0.005454568001302743,0.005422128202618807,0.00622129992748554,0.001606158070746751,-0.009109099879039875,0.0037943630981038304,-0.004312287748241567,0.042022642692925466,-2.525396819266077e-05,-0.00016186554601296452,-0.0006832872322410124,0.0007878725922480542,-0.002196633923547917,0.001286050403188368,0.0013032385028084264,-0.0012574410833128468,-0.0020552300047778113,0.006874583542211843,-0.003925593520708395,-0.002433864155873582,0.004350678098833116,0.0037930749800437085,-0.00046285422855425317,0.008449903207902293,-0.00024123806972532394,0.004439661187356374,-0.0003541060444722682,0.001670321171063721,0.0031815094606878025,0.009149994056038262,0.0021684468621127545,-0.005602311154363982,-0.0028480756167625814,0.002932706117277059,0.00554754155204322,-0.0008998161006318122,-0.0068817631381665285,0.013642167551314973,-0.027662598699577302,-2.905760349705044e-17,6.783075854029867e-19,5.0274694624775236e-18,-3.778794909574284e-17,3.573058435625839e-18,-2.496915866747978e-17,-1.7138081168990056e-17,6.723433533908854e-18,-9.764964199589074e-18,-1.4380223791637985e-17,-1.294291584220093e-17,-1.6158132979621113e-30,1.7315607288477101e-34,8.107536736138262e-34,-1.839059187736634e-16,9.960785718209473e-17
9,93928,-27.69617782896235,0.7161658446879775,0.31369834926657125,-0.14650678035120793,0.22814745844645473,-0.10235043113187707,-0.20997215765616858,0.16495477537195105,0.1852375247225255,-0.3571435233975806,0.13072713636121902,-0.04487743912326482,0.07291552863740278,0.018834945368810932,-0.11002247227228545,0.007814130387814894,0.08078684203874792,0.04746894739819129,-0.005142801133235883,-0.09610380471148823,0.4172718036017719,-0.7767615668490235,-0.31626719034917206,-0.05891580026827056,0.14756609435178036,-0.055136326502879314,0.11135276750443439,-0.013568557234054087,0.03867903085971938,0.011496188548642566,0.03732787169663124,-0.21417285816427806,0.27803403315814695,0.00543639544503928,0.009814267616979065,0.018013880592399587,0.023143425678618264,-0.0007939666170993882,-0.007517239753123146,-0.005038848974771439,-0.052919256824801725,-0.007111795650295987,0.002770848299786119,-0.009281152534856302,-0.0017313858438037007,-0.021761356189183165,0.00306245114570404,0.0077317853621784085,-0.003284802165748635,-0.0033641893501723487,-0.002038771419318568,-0.0006081558438107823,0.0040233671254702105,5.1568374068151446e-05,0.0031820082598517873,-0.007064015169642737,0.0032623689209228617,-0.006479874511113367,-0.0007882274341347081,0.0014505427171049993,-0.0018287029536481051,-0.00014525429548598815,-0.005615893243129612,6.632988398752537e-06,-4.6510143420603505e-05,-0.00034663056208075304,-0.0002932650814765911,0.00016719271584220174,-0.0006910547427977504,-0.0015794347915855408,-0.0009471446414071616,-0.0012008557047953107,-0.00206343465797426,0.0020763872944024823,0.00039304832440875356,-0.005282495039527964,-0.0017868984139593471,0.00547360769224725,0.0012730218678454373,0.0021310389167977493,-0.005342958168452677,0.0030344224941072145,-0.005918997194747727,0.0009521997995296694,-0.0001465577498012163,-0.0043226366439254454,-0.004338849508199972,0.00047501817314328726,-0.005933897192677651,-0.002168602079047892,-0.0007761681653577395,-0.004137432483313949,-0.0018792109653101288,0.00691999676035023,-6.463008044940055e-17,-2.157146891368123e-17,8.220836155119593e-18,3.1055898805175106e-17,-6.691510134735618e-18,2.738672177901901e-18,1.4097705807783944e-17,2.0485482999831212e-18,-9.059241835870358e-18,1.2677969430663593e-17,2.4479974645545062e-17,1.8766553576245045e-30,-1.9785933911353646e-33,6.969920565260989e-33,1.5330288251719287e-16,6.299548047291134e-17
